l_id,r_id,brand_similarity,model_similarity,description_jaccard,description_levenshtein,similarity,predicted_match
www.alibaba.com//27080,www.ebay.com//56587,0.0,0.0,0.07142857142857142,125,0.0961,False
www.alibaba.com//27085,www.ebay.com//43187,0.0,0.0,0.08333333333333333,147,0.111,False
www.alibaba.com//27085,www.ebay.com//44061,0.0,0.0,0.06060606060606061,154,0.0929,False
www.alibaba.com//27085,www.ebay.com//46978,0.0,0.0,0.05405405405405406,155,0.0895,False
www.alibaba.com//27085,www.ebay.com//56587,0.0,0.0,0.06666666666666667,163,0.0785,False
www.alibaba.com//27117,www.ebay.com//43187,0.0,0.0,0.06451612903225806,98,0.0982,False
www.alibaba.com//27117,www.ebay.com//44061,0.0,0.0,0.07407407407407407,96,0.106,False
www.alibaba.com//27117,www.ebay.com//46978,0.0,0.0,0.03125,100,0.0844,False
www.alibaba.com//27117,www.ebay.com//56587,0.0,0.0,0.08333333333333333,96,0.1083,False
www.alibaba.com//27138,www.ebay.com//43187,0.0,0.0,0.08823529411764706,111,0.1198,False
www.alibaba.com//27138,www.ebay.com//44061,0.0,0.0,0.06451612903225806,117,0.1002,False
www.alibaba.com//27138,www.ebay.com//46978,0.0,0.0,0.05714285714285714,120,0.0916,False
www.alibaba.com//27138,www.ebay.com//56587,0.0,0.0,0.07142857142857142,123,0.0883,False
www.alibaba.com//27404,www.ebay.com//43187,0.0,0.0,0.0625,95,0.0996,False
www.alibaba.com//27404,www.ebay.com//44061,0.0,0.0,0.07142857142857142,94,0.1047,False
www.alibaba.com//27404,www.ebay.com//46978,0.0,0.0,0.030303030303030304,97,0.086,False
www.alibaba.com//27404,www.ebay.com//56587,0.0,0.0,0.08,93,0.1096,False
www.alibaba.com//27549,www.ebay.com//43187,0.0,0.0,0.05555555555555555,117,0.1063,False
www.alibaba.com//27549,www.ebay.com//44061,0.0,0.0,0.0625,121,0.0993,False
www.alibaba.com//27549,www.ebay.com//46978,0.0,0.0,0.02702702702702703,124,0.0838,False
www.alibaba.com//27549,www.ebay.com//56587,0.0,0.0,0.06896551724137931,127,0.0877,False
www.alibaba.com//27701,www.ebay.com//43187,0.0,0.0,0.08333333333333333,138,0.104,False
www.alibaba.com//27701,www.ebay.com//44061,0.0,0.0,0.06060606060606061,139,0.0964,False
www.alibaba.com//27701,www.ebay.com//46978,0.0,0.0,0.05405405405405406,145,0.0831,False
www.alibaba.com//27701,www.ebay.com//56587,0.0,0.0,0.06666666666666667,145,0.0863,False
www.alibaba.com//27918,www.ebay.com//43187,0.0,0.0,0.08108108108108109,142,0.0972,False
www.alibaba.com//27918,www.ebay.com//44061,0.0,0.0,0.058823529411764705,141,0.0936,False
www.alibaba.com//27918,www.ebay.com//46978,0.0,0.0,0.05263157894736842,147,0.0805,False
www.alibaba.com//27918,www.ebay.com//56587,0.0,0.0,0.06451612903225806,147,0.0834,False
www.alibaba.com//27934,www.ebay.com//43187,0.0,0.0,0.05714285714285714,110,0.1093,False
www.alibaba.com//27934,www.ebay.com//44061,0.0,0.0,0.06451612903225806,114,0.1019,False
www.alibaba.com//27934,www.ebay.com//46978,0.0,0.0,0.027777777777777776,116,0.0881,False
www.alibaba.com//27934,www.ebay.com//56587,0.0,0.0,0.07142857142857142,120,0.0897,False
www.alibaba.com//27999,www.ebay.com//43187,0.0,0.0,0.09090909090909091,124,0.1048,False
www.alibaba.com//27999,www.ebay.com//44061,0.0,0.0,0.06666666666666667,122,0.1031,False
www.alibaba.com//27999,www.ebay.com//46978,0.0,0.0,0.058823529411764705,130,0.0838,False
www.alibaba.com//27999,www.ebay.com//56587,0.0,0.0,0.11538461538461539,129,0.1001,False
www.alibaba.com//28257,www.ebay.com//43187,0.0,0.0,0.046511627906976744,249,0.0721,False
www.alibaba.com//28257,www.ebay.com//44061,0.0,0.0,0.05128205128205128,247,0.0756,False
www.alibaba.com//28257,www.ebay.com//46978,0.0,0.0,0.022727272727272728,252,0.0627,False
www.alibaba.com//28257,www.ebay.com//56587,0.0,0.0,0.05555555555555555,257,0.0651,False
www.alibaba.com//28310,www.ebay.com//43187,0.0,0.0,0.08571428571428572,113,0.1146,False
www.alibaba.com//28310,www.ebay.com//44061,0.0,0.0,0.0625,118,0.0974,False
www.alibaba.com//28310,www.ebay.com//46978,0.0,0.0,0.05555555555555555,122,0.0866,False
www.alibaba.com//28310,www.ebay.com//56587,0.0,0.0,0.06896551724137931,125,0.0832,False
www.alibaba.com//28352,www.ebay.com//43187,0.0,0.0,0.08108108108108109,110,0.1084,False
www.alibaba.com//28352,www.ebay.com//44061,0.0,0.0,0.058823529411764705,112,0.098,False
www.alibaba.com//28352,www.ebay.com//46978,0.0,0.0,0.05263157894736842,111,0.0989,False
www.alibaba.com//28352,www.ebay.com//56587,0.0,0.0,0.06451612903225806,115,0.0923,False
www.alibaba.com//28415,www.ebay.com//43187,0.0,0.0,0.08823529411764706,116,0.1032,False
www.alibaba.com//28415,www.ebay.com//44061,0.0,0.0,0.06451612903225806,114,0.1019,False
www.alibaba.com//28415,www.ebay.com//46978,0.0,0.0,0.05714285714285714,121,0.0838,False
www.alibaba.com//28415,www.ebay.com//56587,0.0,0.0,0.07142857142857142,118,0.0943,False
www.alibaba.com//28513,www.ebay.com//43187,0.0,0.0,0.047619047619047616,232,0.076,False
www.alibaba.com//28513,www.ebay.com//44061,0.0,0.0,0.05263157894736842,231,0.0785,False
www.alibaba.com//28513,www.ebay.com//46978,0.0,0.0,0.023255813953488372,235,0.0662,False
www.alibaba.com//28513,www.ebay.com//56587,0.0,0.0,0.05714285714285714,241,0.0673,False
www.alibaba.com//28590,www.ebay.com//43187,0.0,0.0,0.09090909090909091,124,0.1113,False
www.alibaba.com//28590,www.ebay.com//44061,0.0,0.0,0.06666666666666667,129,0.0947,False
www.alibaba.com//28590,www.ebay.com//46978,0.0,0.0,0.058823529411764705,131,0.0885,False
www.alibaba.com//28590,www.ebay.com//56587,0.0,0.0,0.07407407407407407,133,0.0881,False
www.alibaba.com//29234,www.ebay.com//43187,0.0,0.0,0.08108108108108109,148,0.0918,False
www.alibaba.com//29234,www.ebay.com//44061,0.0,0.0,0.058823529411764705,149,0.0843,False
www.alibaba.com//29234,www.ebay.com//46978,0.0,0.0,0.05263157894736842,150,0.0809,False
www.alibaba.com//29234,www.ebay.com//56587,0.0,0.0,0.06451612903225806,150,0.0839,False
www.alibaba.com//29376,www.ebay.com//43187,0.0,0.0,0.0625,115,0.0918,False
www.alibaba.com//29376,www.ebay.com//44061,0.0,0.0,0.07142857142857142,110,0.106,False
www.alibaba.com//29376,www.ebay.com//46978,0.0,0.0,0.030303030303030304,118,0.0766,False
www.alibaba.com//29376,www.ebay.com//56587,0.0,0.0,0.08,113,0.101,False
www.alibaba.com//29487,www.ebay.com//43187,0.0,0.0,0.05714285714285714,103,0.1049,False
www.alibaba.com//29487,www.ebay.com//44061,0.0,0.0,0.06451612903225806,103,0.1068,False
www.alibaba.com//29487,www.ebay.com//46978,0.0,0.0,0.027777777777777776,108,0.085,False
www.alibaba.com//29487,www.ebay.com//56587,0.0,0.0,0.07142857142857142,106,0.101,False
www.alibaba.com//29539,www.ebay.com//43187,0.0,0.0,0.05714285714285714,103,0.0912,False
www.alibaba.com//29539,www.ebay.com//44061,0.0,0.0,0.06451612903225806,102,0.0957,False
www.alibaba.com//29539,www.ebay.com//46978,0.0,0.0,0.027777777777777776,104,0.0812,False
www.alibaba.com//29539,www.ebay.com//56587,0.0,0.0,0.07142857142857142,104,0.0921,False
www.alibaba.com//29579,www.ebay.com//43187,0.0,0.0,0.05555555555555555,121,0.1008,False
www.alibaba.com//29579,www.ebay.com//44061,0.0,0.0,0.0625,123,0.0982,False
www.alibaba.com//29579,www.ebay.com//46978,0.0,0.0,0.02702702702702703,125,0.085,False
www.alibaba.com//29579,www.ebay.com//56587,0.0,0.0,0.10714285714285714,129,0.0964,False
www.alibaba.com//29640,www.ebay.com//43187,0.0,0.0,0.05555555555555555,112,0.1008,False
www.alibaba.com//29640,www.ebay.com//44061,0.0,0.0,0.0625,111,0.1049,False
www.alibaba.com//29640,www.ebay.com//46978,0.0,0.0,0.02702702702702703,115,0.0866,False
www.alibaba.com//29640,www.ebay.com//56587,0.0,0.0,0.06896551724137931,116,0.0948,False
www.alibaba.com//29708,www.ebay.com//43187,0.0,0.0,0.05263157894736842,144,0.0993,False
www.alibaba.com//29708,www.ebay.com//44061,0.0,0.0,0.058823529411764705,147,0.0953,False
www.alibaba.com//29708,www.ebay.com//46978,0.0,0.0,0.02564102564102564,155,0.0724,False
www.alibaba.com//29708,www.ebay.com//56587,0.0,0.0,0.06451612903225806,155,0.0821,False
www.alibaba.com//29833,www.ebay.com//43187,0.0,0.0,0.075,125,0.1052,False
www.alibaba.com//29833,www.ebay.com//44061,0.0,0.0,0.05405405405405406,123,0.1042,False
www.alibaba.com//29833,www.ebay.com//46978,0.0,0.0,0.04878048780487805,128,0.0923,False
www.alibaba.com//29833,www.ebay.com//56587,0.0,0.0,0.058823529411764705,133,0.0843,False
www.alibaba.com//29935,www.ebay.com//43187,0.0,0.0,0.047619047619047616,185,0.084,False
www.alibaba.com//29935,www.ebay.com//44061,0.0,0.0,0.05263157894736842,185,0.0853,False
www.alibaba.com//29935,www.ebay.com//46978,0.0,0.0,0.023255813953488372,192,0.0674,False
www.alibaba.com//29935,www.ebay.com//56587,0.0,0.0,0.08823529411764706,196,0.0776,False
www.alibaba.com//30114,www.ebay.com//43187,0.0,0.0,0.05405405405405406,107,0.1034,False
www.alibaba.com//30114,www.ebay.com//44061,0.0,0.0,0.06060606060606061,109,0.1002,False
www.alibaba.com//30114,www.ebay.com//46978,0.0,0.0,0.02631578947368421,111,0.0868,False
www.alibaba.com//30114,www.ebay.com//56587,0.0,0.0,0.06666666666666667,114,0.0896,False
www.alibaba.com//30140,www.ebay.com//43187,0.0,0.0,0.06060606060606061,115,0.095,False
www.alibaba.com//30140,www.ebay.com//44061,0.0,0.0,0.06896551724137931,113,0.1018,False
www.alibaba.com//30140,www.ebay.com//46978,0.0,0.0,0.029411764705882353,116,0.0849,False
www.alibaba.com//30140,www.ebay.com//56587,0.0,0.0,0.12,116,0.1075,False
www.alibaba.com//30166,www.ebay.com//43187,0.0,0.0,0.0625,103,0.1063,False
www.alibaba.com//30166,www.ebay.com//44061,0.0,0.0,0.07142857142857142,100,0.1161,False
www.alibaba.com//30166,www.ebay.com//46978,0.0,0.0,0.030303030303030304,107,0.0882,False
www.alibaba.com//30166,www.ebay.com//56587,0.0,0.0,0.08,108,0.0981,False
www.alibaba.com//30286,www.ebay.com//43187,0.0,0.0,0.07317073170731707,290,0.0775,False
www.alibaba.com//30286,www.ebay.com//44061,0.0,0.0,0.05263157894736842,297,0.0653,False
www.alibaba.com//30286,www.ebay.com//46978,0.0,0.0,0.047619047619047616,298,0.0631,False
www.alibaba.com//30286,www.ebay.com//56587,0.0,0.0,0.05714285714285714,306,0.0574,False
www.alibaba.com//30345,www.ebay.com//43187,0.0,0.0,0.04878048780487805,226,0.0807,False
www.alibaba.com//30345,www.ebay.com//44061,0.0,0.0,0.05405405405405406,231,0.0758,False
www.alibaba.com//30345,www.ebay.com//46978,0.0,0.0,0.023809523809523808,232,0.067,False
www.alibaba.com//30345,www.ebay.com//56587,0.0,0.0,0.058823529411764705,238,0.0683,False
www.alibaba.com//30397,www.ebay.com//43187,0.0,0.0,0.0625,107,0.1019,False
www.alibaba.com//30397,www.ebay.com//44061,0.0,0.0,0.07142857142857142,108,0.1017,False
www.alibaba.com//30397,www.ebay.com//46978,0.0,0.0,0.030303030303030304,111,0.084,False
www.alibaba.com//30397,www.ebay.com//56587,0.0,0.0,0.08,112,0.0939,False
www.alibaba.com//30430,www.ebay.com//43187,0.0,0.0,0.08108108108108109,124,0.1165,False
www.alibaba.com//30430,www.ebay.com//44061,0.0,0.0,0.058823529411764705,129,0.1007,False
www.alibaba.com//30430,www.ebay.com//46978,0.0,0.0,0.05263157894736842,133,0.0909,False
www.alibaba.com//30430,www.ebay.com//56587,0.0,0.0,0.06451612903225806,139,0.0816,False
www.alibaba.com//34161,www.ebay.com//43187,0.0,0.0,0.05405405405405406,133,0.0975,False
www.alibaba.com//34161,www.ebay.com//44061,0.0,0.0,0.06060606060606061,134,0.0972,False
www.alibaba.com//34161,www.ebay.com//46978,0.0,0.0,0.02631578947368421,143,0.0706,False
www.alibaba.com//34161,www.ebay.com//56587,0.0,0.0,0.06666666666666667,142,0.0827,False
www.alibaba.com//34249,www.ebay.com//43187,0.0,0.0,0.09375,113,0.1115,False
www.alibaba.com//34249,www.ebay.com//44061,0.0,0.0,0.06896551724137931,115,0.1007,False
www.alibaba.com//34249,www.ebay.com//46978,0.0,0.0,0.06060606060606061,120,0.087,False
www.alibaba.com//34249,www.ebay.com//56587,0.0,0.0,0.07692307692307693,118,0.0957,False
www.alibaba.com//34629,www.ebay.com//43187,0.0,0.0,0.08333333333333333,247,0.0836,False
www.alibaba.com//34629,www.ebay.com//44061,0.0,0.0,0.043478260869565216,250,0.0702,False
www.alibaba.com//34629,www.ebay.com//46978,0.0,0.0,0.061224489795918366,255,0.0688,False
www.alibaba.com//34629,www.ebay.com//56587,0.0,0.0,0.046511627906976744,261,0.0581,False
www.alibaba.com//34632,www.ebay.com//43187,0.0,0.0,0.05128205128205128,112,0.1115,False
www.alibaba.com//34632,www.ebay.com//44061,0.0,0.0,0.05714285714285714,120,0.0951,False
www.alibaba.com//34632,www.ebay.com//46978,0.0,0.0,0.025,121,0.0848,False
www.alibaba.com//34632,www.ebay.com//56587,0.0,0.0,0.0625,123,0.0897,False
www.alibaba.com//34702,www.ebay.com//43187,0.0,0.0,0.08571428571428572,119,0.1143,False
www.alibaba.com//34702,www.ebay.com//44061,0.0,0.0,0.0967741935483871,113,0.1301,False
www.alibaba.com//34702,www.ebay.com//46978,0.0,0.0,0.05555555555555555,122,0.1003,False
www.alibaba.com//34702,www.ebay.com//56587,0.0,0.0,0.10714285714285714,124,0.1089,False
www.alibaba.com//34838,www.ebay.com//43187,0.0,0.0,0.05555555555555555,159,0.0842,False
www.alibaba.com//34838,www.ebay.com//44061,0.0,0.0,0.0625,154,0.0948,False
www.alibaba.com//34838,www.ebay.com//46978,0.0,0.0,0.02702702702702703,163,0.0701,False
www.alibaba.com//34838,www.ebay.com//56587,0.0,0.0,0.06896551724137931,164,0.0788,False
www.alibaba.com//34855,www.ebay.com//43187,0.0,0.0,0.08571428571428572,135,0.1132,False
www.alibaba.com//34855,www.ebay.com//44061,0.0,0.0,0.0625,142,0.094,False
www.alibaba.com//34855,www.ebay.com//46978,0.0,0.0,0.05555555555555555,146,0.0847,False
www.alibaba.com//34855,www.ebay.com//56587,0.0,0.0,0.06896551724137931,148,0.0842,False
www.alibaba.com//34877,www.ebay.com//43187,0.0,0.0,0.05555555555555555,109,0.1129,False
www.alibaba.com//34877,www.ebay.com//44061,0.0,0.0,0.0625,113,0.1054,False
www.alibaba.com//34877,www.ebay.com//46978,0.0,0.0,0.02702702702702703,118,0.085,False
www.alibaba.com//34877,www.ebay.com//56587,0.0,0.0,0.06896551724137931,117,0.0978,False
www.alibaba.com//35128,www.ebay.com//43187,0.0,0.0,0.0975609756097561,183,0.103,False
www.alibaba.com//35128,www.ebay.com//44061,0.0,0.0,0.07894736842105263,185,0.0954,False
www.alibaba.com//35128,www.ebay.com//46978,0.0,0.0,0.07142857142857142,190,0.0861,False
www.alibaba.com//35128,www.ebay.com//56587,0.0,0.0,0.08571428571428572,197,0.0793,False
www.alibaba.com//35213,www.ebay.com//43187,0.0,0.0,0.07692307692307693,117,0.1165,False
www.alibaba.com//35213,www.ebay.com//44061,0.0,0.0,0.05555555555555555,122,0.1003,False
www.alibaba.com//35213,www.ebay.com//46978,0.0,0.0,0.05,127,0.0881,False
www.alibaba.com//35213,www.ebay.com//56587,0.0,0.0,0.06060606060606061,127,0.0908,False
www.alibaba.com//35559,www.ebay.com//43187,0.0,0.0,0.0625,156,0.1019,False
www.alibaba.com//35559,www.ebay.com//44061,0.0,0.0,0.044444444444444446,159,0.0923,False
www.alibaba.com//35559,www.ebay.com//46978,0.0,0.0,0.04081632653061224,164,0.0829,False
www.alibaba.com//35559,www.ebay.com//56587,0.0,0.0,0.047619047619047616,170,0.0745,False
www.alibaba.com//35636,www.ebay.com//43187,0.0,0.0,0.05263157894736842,127,0.1001,False
www.alibaba.com//35636,www.ebay.com//44061,0.0,0.0,0.058823529411764705,129,0.0975,False
www.alibaba.com//35636,www.ebay.com//46978,0.0,0.0,0.02564102564102564,138,0.0706,False
www.alibaba.com//35636,www.ebay.com//56587,0.0,0.0,0.06451612903225806,137,0.0824,False
www.alibaba.com//35663,www.ebay.com//43187,0.0,0.0,0.08333333333333333,114,0.11,False
www.alibaba.com//35663,www.ebay.com//44061,0.0,0.0,0.06060606060606061,116,0.0998,False
www.alibaba.com//35663,www.ebay.com//46978,0.0,0.0,0.05405405405405406,115,0.1004,False
www.alibaba.com//35663,www.ebay.com//56587,0.0,0.0,0.06666666666666667,120,0.0922,False
www.alibaba.com//35676,www.ebay.com//43187,0.0,0.0,0.0625,134,0.0914,False
www.alibaba.com//35676,www.ebay.com//44061,0.0,0.0,0.07142857142857142,133,0.0956,False
www.alibaba.com//35676,www.ebay.com//46978,0.0,0.0,0.030303030303030304,136,0.0792,False
www.alibaba.com//35676,www.ebay.com//56587,0.0,0.0,0.08,137,0.0896,False
www.alibaba.com//35711,www.ebay.com//43187,0.0,0.0,0.058823529411764705,128,0.1087,False
www.alibaba.com//35711,www.ebay.com//44061,0.0,0.0,0.06666666666666667,133,0.1007,False
www.alibaba.com//35711,www.ebay.com//46978,0.0,0.0,0.02857142857142857,138,0.0811,False
www.alibaba.com//35711,www.ebay.com//56587,0.0,0.0,0.07407407407407407,140,0.0885,False
www.alibaba.com//35952,www.ebay.com//43187,0.0,0.0,0.07894736842105263,161,0.0962,False
www.alibaba.com//35952,www.ebay.com//44061,0.0,0.0,0.05714285714285714,159,0.0941,False
www.alibaba.com//35952,www.ebay.com//46978,0.0,0.0,0.05128205128205128,167,0.0791,False
www.alibaba.com//35952,www.ebay.com//56587,0.0,0.0,0.0625,166,0.0836,False
www.alibaba.com//35957,www.ebay.com//43187,0.0,0.0,0.05555555555555555,118,0.1025,False
www.alibaba.com//35957,www.ebay.com//44061,0.0,0.0,0.0625,116,0.1087,False
www.alibaba.com//35957,www.ebay.com//46978,0.0,0.0,0.02702702702702703,126,0.0776,False
www.alibaba.com//35957,www.ebay.com//56587,0.0,0.0,0.06896551724137931,125,0.0903,False
www.alibaba.com//35987,www.ebay.com//43187,0.0,0.0,0.075,131,0.099,False
www.alibaba.com//35987,www.ebay.com//44061,0.0,0.0,0.05405405405405406,129,0.0979,False
www.alibaba.com//35987,www.ebay.com//46978,0.0,0.0,0.04878048780487805,132,0.0904,False
www.alibaba.com//35987,www.ebay.com//56587,0.0,0.0,0.09090909090909091,134,0.0968,False
www.alibaba.com//36005,www.ebay.com//43187,0.0,0.0,0.07692307692307693,130,0.1107,False
www.alibaba.com//36005,www.ebay.com//44061,0.0,0.0,0.05555555555555555,134,0.0974,False
www.alibaba.com//36005,www.ebay.com//46978,0.0,0.0,0.05,136,0.092,False
www.alibaba.com//36005,www.ebay.com//56587,0.0,0.0,0.06060606060606061,141,0.0848,False
www.alibaba.com//36181,www.ebay.com//43187,0.0,0.0,0.058823529411764705,113,0.1062,False
www.alibaba.com//36181,www.ebay.com//44061,0.0,0.0,0.06666666666666667,114,0.1059,False
www.alibaba.com//36181,www.ebay.com//46978,0.0,0.0,0.02857142857142857,121,0.0803,False
www.alibaba.com//36181,www.ebay.com//56587,0.0,0.0,0.07407407407407407,122,0.0894,False
www.alibaba.com//36344,www.ebay.com//43187,0.0,0.0,0.06976744186046512,172,0.0848,False
www.alibaba.com//36344,www.ebay.com//44061,0.0,0.0,0.05,173,0.0782,False
www.alibaba.com//36344,www.ebay.com//46978,0.0,0.0,0.045454545454545456,175,0.0738,False
www.alibaba.com//36344,www.ebay.com//56587,0.0,0.0,0.05405405405405406,178,0.071,False
www.alibaba.com//36371,www.ebay.com//43187,0.0,0.0,0.08571428571428572,96,0.1149,False
www.alibaba.com//36371,www.ebay.com//44061,0.0,0.0,0.0625,99,0.1011,False
www.alibaba.com//36371,www.ebay.com//46978,0.0,0.0,0.05555555555555555,102,0.0914,False
www.alibaba.com//36371,www.ebay.com//56587,0.0,0.0,0.06896551724137931,102,0.0947,False
www.alibaba.com//36740,www.ebay.com//43187,0.0,0.0,0.058823529411764705,100,0.0996,False
www.alibaba.com//36740,www.ebay.com//44061,0.0,0.0,0.06666666666666667,96,0.1121,False
www.alibaba.com//36740,www.ebay.com//46978,0.0,0.0,0.02857142857142857,100,0.092,False
www.alibaba.com//36740,www.ebay.com//56587,0.0,0.0,0.07407407407407407,103,0.0954,False
www.alibaba.com//37403,www.ebay.com//43187,0.0,0.0,0.05714285714285714,113,0.1058,False
www.alibaba.com//37403,www.ebay.com//44061,0.0,0.0,0.06451612903225806,112,0.1099,False
www.alibaba.com//37403,www.ebay.com//46978,0.0,0.0,0.027777777777777776,119,0.0847,False
www.alibaba.com//37403,www.ebay.com//56587,0.0,0.0,0.07142857142857142,120,0.0933,False
www.alibaba.com//37888,www.ebay.com//43187,0.0,0.0,0.1111111111111111,119,0.1125,False
www.alibaba.com//37888,www.ebay.com//44061,0.0,0.0,0.058823529411764705,122,0.0927,False
www.alibaba.com//37888,www.ebay.com//46978,0.0,0.0,0.08108108108108109,122,0.0983,False
www.alibaba.com//37888,www.ebay.com//56587,0.0,0.0,0.06451612903225806,124,0.0897,False
www.alibaba.com//6818,www.ebay.com//43187,0.0,0.0,0.08571428571428572,120,0.1056,False
www.alibaba.com//6818,www.ebay.com//44061,0.0,0.0,0.0625,121,0.0976,False
www.alibaba.com//6818,www.ebay.com//46978,0.0,0.0,0.05555555555555555,126,0.0848,False
www.alibaba.com//6818,www.ebay.com//56587,0.0,0.0,0.06896551724137931,126,0.0881,False
www.alibaba.com//6926,www.ebay.com//43187,0.0,0.0,0.06818181818181818,189,0.0903,False
www.alibaba.com//6926,www.ebay.com//44061,0.0,0.0,0.04878048780487805,192,0.081,False
www.alibaba.com//6926,www.ebay.com//46978,0.0,0.0,0.044444444444444446,193,0.0785,False
www.alibaba.com//6926,www.ebay.com//56587,0.0,0.0,0.08108108108108109,202,0.0745,False
